symbol,date,type,severite,valeur,description,prix_ce_jour,ratio_volume,ouverture,cloture_precedente,periode,prix,MA_20,MA_50,niveau
MSFT,2024-10-30,MOUVEMENT_EXTREME,HAUTE,-6.052751713700699,Mouvement de prix extrême: -6.05%,428.50494384765625,,,,,,,,
MSFT,2025-01-29,MOUVEMENT_EXTREME,HAUTE,-6.180907026770887,Mouvement de prix extrême: -6.18%,439.0909118652344,,,,,,,,
MSFT,2025-04-08,MOUVEMENT_EXTREME,HAUTE,10.133685003898307,Mouvement de prix extrême: 10.13%,352.66937255859375,,,,,,,,
MSFT,2025-04-30,MOUVEMENT_EXTREME,HAUTE,7.625359238228668,Mouvement de prix extrême: 7.63%,393.15234375,,,,,,,,
MSFT,2023-03-15,VOLUME_ANORMAL,MOYENNE,46028000.0,"Volume anormal: 46,028,000 vs moyenne 22,869,336",,2.0126513155679677,,,,,,,
MSFT,2023-03-16,VOLUME_ANORMAL,MOYENNE,54768800.0,"Volume anormal: 54,768,800 vs moyenne 22,869,336",,2.3948574209628686,,,,,,,
MSFT,2023-03-17,VOLUME_ANORMAL,MOYENNE,69527400.0,"Volume anormal: 69,527,400 vs moyenne 22,869,336",,3.0402019005392438,,,,,,,
MSFT,2023-04-25,VOLUME_ANORMAL,MOYENNE,45772200.0,"Volume anormal: 45,772,200 vs moyenne 22,869,336",,2.0014660325549696,,,,,,,
MSFT,2023-04-26,VOLUME_ANORMAL,MOYENNE,64599200.0,"Volume anormal: 64,599,200 vs moyenne 22,869,336",,2.8247081095124327,,,,,,,
MSFT,2023-04-27,VOLUME_ANORMAL,MOYENNE,46462600.0,"Volume anormal: 46,462,600 vs moyenne 22,869,336",,2.0316549277550244,,,,,,,
MSFT,2023-05-31,VOLUME_ANORMAL,MOYENNE,45950600.0,"Volume anormal: 45,950,600 vs moyenne 22,869,336",,2.0092668710597343,,,,,,,
MSFT,2023-06-16,VOLUME_ANORMAL,MOYENNE,46552000.0,"Volume anormal: 46,552,000 vs moyenne 22,869,336",,2.0355640923420535,,,,,,,
MSFT,2023-07-18,VOLUME_ANORMAL,MOYENNE,64738600.0,"Volume anormal: 64,738,600 vs moyenne 22,869,336",,2.830803607761111,,,,,,,
MSFT,2023-07-21,VOLUME_ANORMAL,MOYENNE,69405400.0,"Volume anormal: 69,405,400 vs moyenne 22,869,336",,3.0348672464048194,,,,,,,
MSFT,2023-07-26,VOLUME_ANORMAL,MOYENNE,58383700.0,"Volume anormal: 58,383,700 vs moyenne 22,869,336",,2.5529249720327964,,,,,,,
MSFT,2023-10-25,VOLUME_ANORMAL,MOYENNE,55053800.0,"Volume anormal: 55,053,800 vs moyenne 22,869,336",,2.40731952283427,,,,,,,
MSFT,2023-11-20,VOLUME_ANORMAL,MOYENNE,52465100.0,"Volume anormal: 52,465,100 vs moyenne 22,869,336",,2.2941242838360343,,,,,,,
MSFT,2023-12-15,VOLUME_ANORMAL,MOYENNE,78502300.0,"Volume anormal: 78,502,300 vs moyenne 22,869,336",,3.432644420137987,,,,,,,
MSFT,2024-01-31,VOLUME_ANORMAL,MOYENNE,47871100.0,"Volume anormal: 47,871,100 vs moyenne 22,869,336",,2.0932439470036877,,,,,,,
MSFT,2024-05-31,VOLUME_ANORMAL,MOYENNE,47995300.0,"Volume anormal: 47,995,300 vs moyenne 22,869,336",,2.098674799819225,,,,,,,
MSFT,2024-09-20,VOLUME_ANORMAL,MOYENNE,55167100.0,"Volume anormal: 55,167,100 vs moyenne 22,869,336",,2.4122737549115674,,,,,,,
MSFT,2024-10-31,VOLUME_ANORMAL,MOYENNE,53971000.0,"Volume anormal: 53,971,000 vs moyenne 22,869,336",,2.3599722810575905,,,,,,,
MSFT,2024-12-20,VOLUME_ANORMAL,MOYENNE,64263700.0,"Volume anormal: 64,263,700 vs moyenne 22,869,336",,2.8100378106427653,,,,,,,
MSFT,2025-01-30,VOLUME_ANORMAL,MOYENNE,54586300.0,"Volume anormal: 54,586,300 vs moyenne 22,869,336",,2.3868773030978483,,,,,,,
MSFT,2025-04-04,VOLUME_ANORMAL,MOYENNE,49209900.0,"Volume anormal: 49,209,900 vs moyenne 22,869,336",,2.151785217128012,,,,,,,
MSFT,2025-04-07,VOLUME_ANORMAL,MOYENNE,50425000.0,"Volume anormal: 50,425,000 vs moyenne 22,869,336",,2.2049174977734154,,,,,,,
MSFT,2025-04-09,VOLUME_ANORMAL,MOYENNE,50199700.0,"Volume anormal: 50,199,700 vs moyenne 22,869,336",,2.1950658782940233,,,,,,,
MSFT,2025-05-01,VOLUME_ANORMAL,MOYENNE,58938100.0,"Volume anormal: 58,938,100 vs moyenne 22,869,336",,2.577167039673165,,,,,,,
MSFT,2025-07-31,VOLUME_ANORMAL,MOYENNE,51617300.0,"Volume anormal: 51,617,300 vs moyenne 22,869,336",,2.257052810269107,,,,,,,
MSFT,2025-09-19,VOLUME_ANORMAL,MOYENNE,52474100.0,"Volume anormal: 52,474,100 vs moyenne 22,869,336",,2.294517823895131,,,,,,,
MSFT,2023-04-25,GAP_OUVERTURE,MOYENNE,-0.802061919606975,Gap d'ouverture: -0.80%,,,273.6670342373716,275.8797607421875,,,,,
MSFT,2023-05-24,GAP_OUVERTURE,MOYENNE,-0.1681045289717543,Gap d'ouverture: -0.17%,,,308.8243994042462,309.34442138671875,,,,,
MSFT,2023-07-25,GAP_OUVERTURE,MOYENNE,0.5795278214850776,Gap d'ouverture: 0.58%,,,340.59675719404197,338.63427734375,,,,,
MSFT,2023-10-24,GAP_OUVERTURE,MOYENNE,0.6012197537913133,Gap d'ouverture: 0.60%,,,325.77172794180206,323.8248291015625,,,,,
MSFT,2024-02-12,GAP_OUVERTURE,MOYENNE,0.0023762603987963105,Gap d'ouverture: 0.00%,,,414.3816422071808,414.3717956542969,,,,,
MSFT,2024-04-24,GAP_OUVERTURE,MOYENNE,0.4882595486676176,Gap d'ouverture: 0.49%,,,404.2895251621427,402.32513427734375,,,,,
MSFT,2024-04-25,GAP_OUVERTURE,MOYENNE,-3.67429389316808,Gap d'ouverture: -3.67%,,,388.959309192893,403.79595947265625,,,,,
MSFT,2024-08-02,GAP_OUVERTURE,MOYENNE,-1.1076126915266638,Gap d'ouverture: -1.11%,,,407.9162493031667,412.4849853515625,,,,,
MSFT,2024-10-30,GAP_OUVERTURE,MOYENNE,1.2709771115755648,Gap d'ouverture: 1.27%,,,433.3692558016521,427.93035888671875,,,,,
MSFT,2025-01-24,GAP_OUVERTURE,MOYENNE,-0.34697769206345697,Gap d'ouverture: -0.35%,,,441.9001784993804,443.4388122558594,,,,,
MSFT,2025-01-29,GAP_OUVERTURE,MOYENNE,-0.11404218083592385,Gap d'ouverture: -0.11%,,,443.41900040059096,443.9252624511719,,,,,
MSFT,2025-04-04,GAP_OUVERTURE,MOYENNE,-2.406789142540668,Gap d'ouverture: -2.41%,,,362.1883363320907,371.12042236328125,,,,,
MSFT,2025-04-07,GAP_OUVERTURE,MOYENNE,-2.4899845782733325,Gap d'ouverture: -2.49%,,,349.00902084094025,357.92120361328125,,,,,
MSFT,2025-04-30,GAP_OUVERTURE,MOYENNE,-0.9491538547640819,Gap d'ouverture: -0.95%,,,388.21877036685504,391.9388732910156,,,,,
MSFT,2025-07-30,GAP_OUVERTURE,MOYENNE,0.507242880678441,Gap d'ouverture: 0.51%,,,513.3636552782116,510.7727966308594,,,,,
MSFT,2025-10-27,GAP_OUVERTURE,MOYENNE,1.5603312233755244,Gap d'ouverture: 1.56%,,,530.7866236569336,522.6318359375,,,,,
MSFT,2023-04-27,VOLATILITE_EXTREME,HAUTE,2.7895331664119305,Volatilité extrême: 2.79%,,,,,10 jours,,,,
MSFT,2023-05-01,VOLATILITE_EXTREME,HAUTE,2.7448712859090927,Volatilité extrême: 2.74%,,,,,10 jours,,,,
MSFT,2023-05-02,VOLATILITE_EXTREME,HAUTE,2.742032007150634,Volatilité extrême: 2.74%,,,,,10 jours,,,,
MSFT,2023-05-03,VOLATILITE_EXTREME,HAUTE,2.7527895971813168,Volatilité extrême: 2.75%,,,,,10 jours,,,,
MSFT,2025-01-30,VOLATILITE_EXTREME,HAUTE,2.8005921975222803,Volatilité extrême: 2.80%,,,,,10 jours,,,,
MSFT,2025-01-31,VOLATILITE_EXTREME,HAUTE,2.8008839582928062,Volatilité extrême: 2.80%,,,,,10 jours,,,,
MSFT,2025-02-03,VOLATILITE_EXTREME,HAUTE,2.7749309504565702,Volatilité extrême: 2.77%,,,,,10 jours,,,,
MSFT,2025-02-04,VOLATILITE_EXTREME,HAUTE,2.7841886676180247,Volatilité extrême: 2.78%,,,,,10 jours,,,,
MSFT,2025-04-09,VOLATILITE_EXTREME,HAUTE,3.876277554328115,Volatilité extrême: 3.88%,,,,,10 jours,,,,
MSFT,2025-04-10,VOLATILITE_EXTREME,HAUTE,3.950387226368368,Volatilité extrême: 3.95%,,,,,10 jours,,,,
MSFT,2025-04-11,VOLATILITE_EXTREME,HAUTE,3.8602743321153583,Volatilité extrême: 3.86%,,,,,10 jours,,,,
MSFT,2025-04-14,VOLATILITE_EXTREME,HAUTE,3.841487057531053,Volatilité extrême: 3.84%,,,,,10 jours,,,,
MSFT,2025-04-15,VOLATILITE_EXTREME,HAUTE,3.816600398831059,Volatilité extrême: 3.82%,,,,,10 jours,,,,
MSFT,2025-04-16,VOLATILITE_EXTREME,HAUTE,4.004124119717161,Volatilité extrême: 4.00%,,,,,10 jours,,,,
MSFT,2025-04-17,VOLATILITE_EXTREME,HAUTE,3.9462671494324932,Volatilité extrême: 3.95%,,,,,10 jours,,,,
MSFT,2025-04-21,VOLATILITE_EXTREME,HAUTE,3.8455193981159104,Volatilité extrême: 3.85%,,,,,10 jours,,,,
MSFT,2025-04-22,VOLATILITE_EXTREME,HAUTE,3.893386447603389,Volatilité extrême: 3.89%,,,,,10 jours,,,,
MSFT,2025-04-23,VOLATILITE_EXTREME,HAUTE,3.902620263119986,Volatilité extrême: 3.90%,,,,,10 jours,,,,
MSFT,2025-05-01,VOLATILITE_EXTREME,HAUTE,2.7510443796541897,Volatilité extrême: 2.75%,,,,,10 jours,,,,
MSFT,2023-04-24,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,275.8797607421875,279.32470245361327,,
MSFT,2023-04-26,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,289.19549560546875,280.26366119384767,,
MSFT,2023-06-26,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,322.43414306640625,327.4565795898437,,
MSFT,2023-06-27,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,328.2920837402344,327.5390029907227,,
MSFT,2023-07-10,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,325.6034851074219,330.0931640625,,
MSFT,2023-07-12,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,330.8727722167969,330.63431549072266,,
MSFT,2023-07-26,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,331.43206787109375,335.59593505859374,,
MSFT,2023-08-23,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,321.5434265136719,319.9170425415039,,
MSFT,2023-08-24,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,314.63079833984375,319.42286529541013,,
MSFT,2023-08-28,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,318.2985534667969,318.13544311523435,,
MSFT,2023-09-18,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,323.5691223144531,323.8036224365234,,
MSFT,2023-10-06,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,321.7991638183594,317.7252792358398,,
MSFT,2023-12-04,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,363.717041015625,365.875341796875,,
MSFT,2023-12-05,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,367.04736328125,366.6986740112305,,
MSFT,2023-12-06,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,363.38201904296875,367.14207458496094,,
MSFT,2023-12-08,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,368.73223876953125,368.26317443847654,,
MSFT,2023-12-11,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,365.8453063964844,368.38036651611327,,
MSFT,2023-12-12,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,368.8800354003906,368.79629974365236,,
MSFT,2023-12-13,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,368.8702087402344,369.03523712158204,,
MSFT,2023-12-22,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,369.0771179199219,368.0415542602539,,
MSFT,2024-01-02,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,365.4216003417969,366.9252014160156,,
MSFT,2024-01-08,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,369.18548583984375,366.9040161132813,,
MSFT,2024-02-16,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,398.86029052734375,401.092578125,,
MSFT,2024-02-22,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,406.3526306152344,402.1222183227539,,
MSFT,2024-02-26,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,402.2955017089844,402.64406433105466,,
MSFT,2024-02-29,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,408.3170471191406,403.3940139770508,,
MSFT,2024-03-05,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,397.46844482421875,404.1182327270508,,
MSFT,2024-03-07,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,403.8749084472656,403.78274688720705,,
MSFT,2024-03-08,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,400.9924621582031,403.4310501098633,,
MSFT,2024-03-12,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,409.9358825683594,402.71699676513674,,
MSFT,2024-04-04,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,412.5024108886719,413.85331268310546,,
MSFT,2024-04-05,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,420.0440979003906,414.6617721557617,,
MSFT,2024-04-12,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,416.4706726074219,417.50569305419924,,
MSFT,2024-05-06,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,408.2182312011719,403.25941314697263,,
MSFT,2024-05-30,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,410.07208251953125,413.815412902832,,
MSFT,2024-06-05,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,419.30853271484375,416.00487213134767,,
MSFT,2024-07-15,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,448.9263610839844,449.060888671875,,
MSFT,2024-08-15,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,417.11199951171875,412.9912628173828,,
MSFT,2024-08-28,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,406.7790222167969,408.0721939086914,,
MSFT,2024-08-29,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,409.2756042480469,407.91172485351564,,
MSFT,2024-09-03,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,405.6298522949219,409.1196716308594,,
MSFT,2024-09-11,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,419.1033020019531,411.0390258789063,,
MSFT,2024-10-01,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,416.775146484375,420.84244232177736,,
MSFT,2024-10-22,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,423.5317077636719,416.15100860595703,,
MSFT,2024-10-31,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,402.568603515625,416.09156799316406,,
MSFT,2024-11-06,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,416.26983642578125,415.7299606323242,,
MSFT,2024-11-11,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,414.1200866699219,416.4571273803711,,
MSFT,2024-11-12,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,419.0933532714844,416.6696319580078,,
MSFT,2024-11-15,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,411.1380920410156,417.4666473388672,,
MSFT,2024-11-25,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,415.7232971191406,414.98195190429686,,
MSFT,2024-12-20,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,433.4029235839844,434.2099212646484,,
MSFT,2025-01-17,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,425.8883056640625,424.3203720092773,,
MSFT,2025-01-30,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,411.95111083984375,425.5850433349609,,
MSFT,2025-03-21,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,389.1736755371094,388.3590393066406,,
MSFT,2025-03-28,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,376.78009033203125,386.1926513671875,,
MSFT,2025-04-09,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,388.40777587890625,379.3980743408203,,
MSFT,2025-04-10,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,379.3165283203125,379.52638854980466,,
MSFT,2025-04-11,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,386.378662109375,379.52091827392576,,
MSFT,2025-04-16,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,369.6284484863281,378.7803894042969,,
MSFT,2025-04-24,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,385.2347717285156,373.76229095458984,,
MSFT,2025-08-18,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,515.286865234375,517.8877593994141,,
MSFT,2025-09-12,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,508.94744873046875,504.63356628417966,,
MSFT,2025-10-10,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,510.0054626464844,514.4985473632812,,
MSFT,2025-10-20,CASSURE_TENDANCE,MOYENNE,20.0,Cassure HAUSSE de la MM20,,,,,,515.8245239257812,514.8868209838868,,
MSFT,2025-10-31,CASSURE_TENDANCE,MOYENNE,20.0,Cassure BAISSE de la MM20,,,,,,516.8426513671875,520.7688186645507,,
MSFT,2023-07-27,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,324.51434326171875,,328.08722106933595,
MSFT,2023-07-28,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,332.02081298828125,,328.62317260742185,
MSFT,2023-08-02,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,321.3547058105469,,329.5828210449219,
MSFT,2023-09-05,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,327.9842224121094,,326.62380126953127,
MSFT,2023-09-07,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,324.4049072265625,,326.64388244628907,
MSFT,2023-09-08,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,328.692138671875,,326.62676330566404,
MSFT,2023-09-12,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,326.2338562011719,,326.5391961669922,
MSFT,2023-09-13,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,330.4523010253906,,326.515283203125,
MSFT,2023-09-15,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,324.709716796875,,326.3370153808594,
MSFT,2023-10-06,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,321.7991638183594,,319.5791760253906,
MSFT,2024-04-15,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,408.3170471191406,,409.7240905761719,
MSFT,2024-05-06,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,408.2182312011719,,408.2172863769531,
MSFT,2024-05-07,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,404.07232666015625,,408.25282287597656,
MSFT,2024-05-10,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,409.4028015136719,,408.42576599121094,
MSFT,2024-05-30,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,410.07208251953125,,411.4549194335938,
MSFT,2024-06-04,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,411.4565124511719,,410.7367846679688,
MSFT,2024-07-19,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,432.26318359375,,432.3005480957031,
MSFT,2024-07-22,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,438.02862548828125,,432.95598266601564,
MSFT,2024-07-24,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,424.144287109375,,433.90888061523435,
MSFT,2024-09-12,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,423.02642822265625,,420.6928820800781,
MSFT,2024-10-02,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,413.248291015625,,414.64208618164065,
MSFT,2024-10-14,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,415.2395935058594,,413.95843383789065,
MSFT,2024-10-16,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,412.2476501464844,,414.78130126953124,
MSFT,2024-10-22,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,423.5317077636719,,416.17072692871096,
MSFT,2024-10-31,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,402.568603515625,,416.8752075195313,
MSFT,2024-11-07,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,421.47100830078125,,416.9867590332031,
MSFT,2024-11-11,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,414.1200866699219,,417.1906433105469,
MSFT,2024-11-12,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,419.0933532714844,,417.4599133300781,
MSFT,2024-11-15,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,411.1380920410156,,418.41296142578125,
MSFT,2024-11-26,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,424.8559265136719,,417.6601531982422,
MSFT,2024-12-30,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,421.71905517578125,,424.94474365234373,
MSFT,2025-01-17,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,425.8883056640625,,425.378828125,
MSFT,2025-01-21,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,425.3622131347656,,425.7334521484375,
MSFT,2025-01-22,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,442.9325866699219,,426.26670715332034,
MSFT,2025-01-30,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,411.95111083984375,,428.1294897460937,
MSFT,2025-04-25,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,389.7605285644531,,385.10809509277345,
MSFT,2025-08-25,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,503.3179931640625,,504.38071533203123,
MSFT,2025-08-27,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,505.7933349609375,,505.50353149414065,
MSFT,2025-08-29,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,505.7434387207031,,506.6937591552734,
MSFT,2025-09-12,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,508.94744873046875,,508.8669677734375,
MSFT,2025-09-16,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,508.08905029296875,,509.45537719726565,
MSFT,2025-09-19,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,516.96240234375,,510.19907348632813,
MSFT,2025-09-23,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,508.2787170410156,,510.57819702148436,
MSFT,2025-09-29,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,513.6386108398438,,510.8454333496094,
MSFT,2025-10-10,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,510.0054626464844,,512.2725317382813,
MSFT,2025-10-13,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,513.0896606445312,,512.0888781738281,
MSFT,2025-10-16,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,510.65423583984375,,511.1483740234375,
MSFT,2025-10-17,CASSURE_TENDANCE,MOYENNE,50.0,Cassure HAUSSE de la MM50,,,,,,512.62060546875,,511.0205090332031,
MSFT,2025-11-05,CASSURE_TENDANCE,MOYENNE,50.0,Cassure BAISSE de la MM50,,,,,,506.2125549316406,,513.3643756103515,
MSFT,2023-05-15,RSI_EXTREME,MOYENNE,81.67095188740146,RSI en SURACHAT: 81.7,,,,,,,,,SURACHAT
MSFT,2023-11-15,RSI_EXTREME,MOYENNE,89.72555722273371,RSI en SURACHAT: 89.7,,,,,,,,,SURACHAT
MSFT,2023-11-16,RSI_EXTREME,MOYENNE,90.53750924415516,RSI en SURACHAT: 90.5,,,,,,,,,SURACHAT
MSFT,2023-11-20,RSI_EXTREME,MOYENNE,81.44214734837755,RSI en SURACHAT: 81.4,,,,,,,,,SURACHAT
MSFT,2024-01-23,RSI_EXTREME,MOYENNE,84.87205531476766,RSI en SURACHAT: 84.9,,,,,,,,,SURACHAT
MSFT,2024-01-24,RSI_EXTREME,MOYENNE,86.66836289412413,RSI en SURACHAT: 86.7,,,,,,,,,SURACHAT
